ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: CdSe30
Concentration: 100 %
Wavelength: 850 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
 263     0.17600000             0.16400000             0.13200000             0.00000000
 264     0.20800000             0.18000000             0.15200000             0.00000000
 265     0.18400000             0.16800000             0.13600000             0.00000000
 266     0.16000000             0.15200000             0.12000000             0.00000000
 267     0.17600000             0.16400000             0.12800000             0.00000000
 268     0.14800000             0.14800000             0.11200000             0.00000000
 269     0.18800000             0.16400000             0.13600000             0.00000000
 270     0.24000000             0.19200000             0.16800000             0.00000000
 271     0.26800000             0.21200000             0.18400000             0.00000000
 272     0.20400000             0.18000000             0.14400000             0.00000000
 273     0.36000000             0.25600000             0.23200000             0.00000000
 274     0.26400000             0.20400000             0.17600000             0.00000000
 275     0.19200000             0.16400000             0.13600000             0.00000000
 276     0.15200000             0.14800000             0.11200000             0.00000000
 277     0.30800000             0.22800000             0.20800000             0.00000000
 278     0.28800000             0.21600000             0.19600000             0.00000000
 279     0.26800000             0.21200000             0.18400000             0.00000000
 280     0.32800000             0.24800000             0.22000000             0.00000000
 281     0.36400000             0.26000000             0.24000000             0.00000000
 282     0.32800000             0.24000000             0.21600000             0.00000000
 283     0.36400000             0.25600000             0.23600000             0.00000000
 284     0.33600000             0.24400000             0.22000000             0.00000000
 285     0.20000000             0.18000000             0.15200000             0.00000000
 286     0.26000000             0.20800000             0.18400000             0.00000000
 287     0.29200000             0.22400000             0.20400000             0.00000000
 288     0.32800000             0.24400000             0.22000000             0.00000000
 289     0.18800000             0.16800000             0.13600000             0.00000000
 290     0.14400000             0.14400000             0.11200000             0.00000000
 291     0.18800000             0.16800000             0.14000000             0.00000000
 292     0.22400000             0.18800000             0.16000000             0.00000000
 293     0.26800000             0.21200000             0.18800000             0.00000000
 294     0.24000000             0.20000000             0.17200000             0.00000000
 295     0.25600000             0.20800000             0.17600000             0.00000000
 296     0.22400000             0.18800000             0.15600000             0.00000000
 297     0.21600000             0.19200000             0.15600000             0.00000000
 298     0.25600000             0.21200000             0.18000000             0.00000000
 299     0.22400000             0.19200000             0.16000000             0.00000000
 300     0.25200000             0.20400000             0.17600000             0.00000000
