ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: LAC-glu
Concentration: 100 %
Wavelength: 850 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
 242     0.72400000             0.41200000             0.43200000             0.00000000
 243     0.67600000             0.38800000             0.39200000             0.00000000
 244     0.58400000             0.34800000             0.34400000             0.00000000
 245     0.70000000             0.39600000             0.41200000             0.00000000
 246     0.72000000             0.41600000             0.43200000             0.00000000
 247     0.72000000             0.41600000             0.42800000             0.00000000
 248     0.71600000             0.41200000             0.42400000             0.00000000
 249     0.64400000             0.37200000             0.38000000             0.00000000
 250     0.67200000             0.38800000             0.39600000             0.00000000
 251     0.69200000             0.39600000             0.41200000             0.00000000
 252     0.70400000             0.39600000             0.41200000             0.00000000
 253     0.58800000             0.34000000             0.34400000             0.00000000
 254     0.58000000             0.33200000             0.34000000             0.00000000
 255     0.58000000             0.33200000             0.33600000             0.00000000
 256     0.60800000             0.35600000             0.35600000             0.00000000
 257     0.65600000             0.38400000             0.38400000             0.00000000
 258     0.61600000             0.36400000             0.36000000             0.00000000
 259     0.61600000             0.35600000             0.36400000             0.00000000
 260     0.62800000             0.35600000             0.36400000             0.00000000
 261     0.65200000             0.38400000             0.38800000             0.00000000
 262     0.66400000             0.38800000             0.39200000             0.00000000
 263     0.66000000             0.38000000             0.39200000             0.00000000
 264     0.68000000             0.38800000             0.39600000             0.00000000
 265     0.54400000             0.32800000             0.32800000             0.00000000
 266     0.59200000             0.35200000             0.35200000             0.00000000
 267     0.63200000             0.37200000             0.37600000             0.00000000
 268     0.64000000             0.38000000             0.38000000             0.00000000
 269     0.63200000             0.37200000             0.37200000             0.00000000
 270     0.63200000             0.36800000             0.37600000             0.00000000
 271     0.58400000             0.34000000             0.34800000             0.00000000
 272     0.54400000             0.32400000             0.32800000             0.00000000
 273     0.61600000             0.36800000             0.37200000             0.00000000
 274     0.65600000             0.39200000             0.39600000             0.00000000
 275     0.63600000             0.38000000             0.38000000             0.00000000
 276     0.65200000             0.38400000             0.38800000             0.00000000
 277     0.58800000             0.35600000             0.35200000             0.00000000
 278     0.60400000             0.36800000             0.36400000             0.00000000
 279     0.64400000             0.39200000             0.38800000             0.00000000
 280     0.63600000             0.38000000             0.38000000             0.00000000
 281     0.68800000             0.40800000             0.40800000             0.00000000
 282     0.63600000             0.38000000             0.37600000             0.00000000
 283     0.60400000             0.36400000             0.35600000             0.00000000
 284     0.60400000             0.36400000             0.36000000             0.00000000
 285     0.70000000             0.42000000             0.42000000             0.00000000
 286     0.71200000             0.42800000             0.43200000             0.00000000
 287     0.70800000             0.42800000             0.42800000             0.00000000
 288     0.70000000             0.42000000             0.42000000             0.00000000
 289     0.64800000             0.38400000             0.38800000             0.00000000
 290     0.67200000             0.40000000             0.40400000             0.00000000
 291     0.68000000             0.40000000             0.40800000             0.00000000
 292     0.69600000             0.42000000             0.42000000             0.00000000
 293     0.53600000             0.32400000             0.32400000             0.00000000
 294     0.58000000             0.34800000             0.35200000             0.00000000
 295     0.59200000             0.35600000             0.35200000             0.00000000
 296     0.60400000             0.36800000             0.36400000             0.00000000
 297     0.62800000             0.36000000             0.35600000             0.00000000
 298     0.52800000             0.32800000             0.31600000             0.00000000
 299     0.51600000             0.31600000             0.30800000             0.00000000
 300     0.48400000             0.30000000             0.29200000             0.00000000
